conversation_id,text,type,human_type,video_url,text_id,emotion_label,emotion_score
25,"Well, welcome, Ricky.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,70,neutral,0.742355824
25,"Mm. Okay. Alright. Well, um, I know a little about why you're here today-",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,71,neutral,0.544070542
25,Quite a lot's changed over the last year from—,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,72,neutral,0.828822911
25,Yep.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,73,neutral,0.92810148
25,You're not sure that applies to you?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,74,surprise,0.919132173
25,"Tell me a little bit about what now and again means, and-and-and how often.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,75,neutral,0.709504485
25,Okay.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,76,neutral,0.534888566
25,Alright.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,77,neutral,0.682776451
25,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,78,neutral,0.585440576
25,"So tell me a little bit about what you're doing, what is- what is the concern that they are raising.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,79,fear,0.917801142
25,"Well, let's do some checking out.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,80,neutral,0.840828061
25,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,81,neutral,0.585440576
25,Alright.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,82,neutral,0.682776451
25,Yeah.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,83,neutral,0.814312398
25,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,84,neutral,0.585440576
25,-but you're not sure whether it's- whether-- just how bad it is or- and you're just wanting to check that out?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,85,neutral,0.505672097
25,"I'm trying to understand you so far, something's concerning you and something's concerning your friends-",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,86,fear,0.415718704
25,Alright.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,87,neutral,0.682776451
25,Okay.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,88,neutral,0.534888566
25,"Because they care about you and-and you respect what they say, and you're wondering whether something about what they're saying may be right, but let's check that out a bit?",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,89,neutral,0.397285908
25,It doesn't sound like it was part of the plan.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,90,neutral,0.646830916
25,Okay.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,91,neutral,0.534888566
25,-and it's-it's hard-,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,92,sadness,0.852094173
25,"And we're g- we're gonna leave labels all that kind of stuff aside 'cause, you know, I'm picking up from you that that's not what that's about.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,93,neutral,0.486890703
25,"I'm happy with that. What do you think will happen, what might happen if you can turn your-your uses- you're on now? What-what concerns do you have about not making any kind of change?",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,94,joy,0.984441698
25,Alright.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,95,neutral,0.682776451
25,This is gonna be your career. This is the career-,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,96,neutral,0.504147291
25,#NAME?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,97,neutral,0.651962042
25,"Mm-hmm. It's harder when you're trying to create your career, get that going. You gotta- you gotta be at your- at your top, top pitch.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,98,neutral,0.394049436
25,Yeah.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,99,neutral,0.814312398
25,-it's just that that we're gonna try and drill down a little more into just to pick up for you what-what you think might be going on and what you think might be some of the options for you.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,100,neutral,0.762968183
25,"Yeah, and-and maybe the meth use is-is compromising that.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,101,neutral,0.450254083
25,Yeah. yeah.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,102,neutral,0.580255151
25,That creates problems?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,103,surprise,0.578893244
25,Yeah.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,104,neutral,0.814312398
25,"Let's just come back to another thing, uh, that we were talking about a little bit earlier, and it's around your meth use as well and-and-and with your gay friends, with gay lifestyle. And-and that sounds like you're saying that-that-that when you party, when you go into the clubs, when you're being with friends that the meth use is always there?",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,105,neutral,0.660435319
25,The-the availability of it is there.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,106,neutral,0.761227667
25,"And everyone, most people are using.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,107,neutral,0.921823025
25,Sure. [chuckling] It's not a secure profession-,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,108,disgust,0.800511181
25,"Alright, so it's back to the money thing again which is-",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,109,neutral,0.657666266
25,And you-- So they have their concerns and-and you are beginning to-to ask questions of this use as well and-,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,110,fear,0.447661132
25,Hmm.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,111,neutral,0.823497474
25,YHmm.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,112,neutral,0.751679718
25,"-it's hard. But is-is there, I just wonder, is there a connection at all between the-the-the-the acting and the meth use in terms of the effect of the meth use on your- on your ability to get work?",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,113,surprise,0.952598393
25,"Hmm. But Ricky, let me just check, 'cause I may got this wrong, just check with you that um, there are some friends that you've got who do use who are still concerned about you. Did I get that right from what you said earlier that-that those who are concerned about you and were part of this intervention some of them use.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,114,neutral,0.592148066
25,The drug may have had an effect on that?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,115,neutral,0.792855799
25,Hmm. Hmm.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,116,neutral,0.726557136
25,Alright.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,117,neutral,0.682776451
25,Right. And they got questions too-,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,118,neutral,0.874806762
25,#NAME?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,119,neutral,0.61887908
25,You're beginning to-to think about those things and-and-and what effect they may have on you.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,120,fear,0.432462364
25,Alright.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,121,neutral,0.682776451
25,"-over the last year and maybe also the effect on-on um, your job and being able-- maybe you're not auditioning as well as you might.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,122,neutral,0.377441168
25,"And maybe the effects um, also on-on your physical appearance. An interesting question around the effect of meth use on physical appearance.",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,123,neutral,0.804332018
25,"Um, what-- are there any other problems? Any other things that-that are a bit of a downside to this?",interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,124,neutral,0.444195777
25,Yeah.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,125,neutral,0.814312398
25,And that's a problem?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,126,disgust,0.362487197
25,They're important.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,127,neutral,0.921385109
25,And the choices that you might have about it.,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,128,neutral,0.959187627
25,Why?,interview,therapist,https://www.youtube.com/watch?v=uH38Bxe3Lzw,129,surprise,0.925812781
26,Right.,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u8,0,neutral,0.827413261
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,1,neutral,0.585440576
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,2,neutral,0.585440576
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,3,neutral,0.585440576
26,Now the downside to that is I'm gonna gain weight.,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u9,4,neutral,0.398178041
26,#NAME?,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u10,5,sadness,0.811973691
26,"That means a new wardrobe, which I'd like to have, but I can't afford it.",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u11,6,sadness,0.974212646
26,Okay. So right now you're seeing that it's a part of your life. It's been a part of your life off and on for 18 years.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,7,neutral,0.90252775
26,Mm-hmm.,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u9,8,neutral,0.585440576
26,Mm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,9,neutral,0.879195035
26,It's become a more important part of your life because you found yourself smoking at times that you thought I'll never smoke then.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,10,neutral,0.444550186
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,11,neutral,0.585440576
26,I'm wondering what else might be on that list.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,12,surprise,0.975237846
26,Mm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,13,neutral,0.879195035
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,14,neutral,0.585440576
26,Mm-hmm. Okay. Yeah. So added to the other list is the having to go through the withdrawal-,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,15,neutral,0.619878531
26,#NAME?,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,16,sadness,0.569733977
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,17,neutral,0.585440576
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,18,neutral,0.585440576
26,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,19,neutral,0.585440576
26,Mm.,interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,20,neutral,0.879195035
26,Mm-hmm.,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u9,21,neutral,0.585440576
26,"Yeah. And your worry is that if you stop, you will end up gaining weight. So I'm hearing this kind of list of things that don't feel so positive about stopping.",interview,therapist,https://www.youtube.com/watch?v=wCbYXsQd9u8,22,neutral,0.457712948
26,"Um, withdrawal.",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u9,23,neutral,0.628235936
26,"Many people have told me, um, if I quit smoking, I'm going to gain weight.",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u10,24,neutral,0.391865849
26,"And if I do go through this, I just hope my friends understand and will support me in what I'm trying to do.",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u11,25,neutral,0.862670839
26,Mm-hmm.,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u12,26,neutral,0.585440576
26,"Um, I think everything's on the bad side about smoking, but, um, I've just smoked so long. I-I just can't imagine-",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u13,27,surprise,0.405985147
26,#NAME?,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u14,28,sadness,0.84746021
26,"I know I've got to stop. Uh, I'm having no health problems from cigarettes-",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u15,29,fear,0.409141243
26,"-at present, but when the doctor told me this morning what could be waiting for me in the future-",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u16,30,sadness,0.375258267
26,"Well, food really doesn't taste good, but they say it tastes much better-",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u17,31,neutral,0.530580699
26,-that made me rethink-,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u18,32,fear,0.461395025
26,#NAME?,interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u19,33,neutral,0.559062958
26,"They say it's awful. Um, being cranky.",interview,client,https://www.youtube.com/watch?v=wCbYXsQd9u20,34,disgust,0.905334115
27,"Yeah. I think I could do that. Uh, as long as there's no big-time side effects, but, uh-",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,0,neutral,0.805021584
27,"And being able to talk with you and do this as we go along rather than-- I-I wasn't certain I could just, wham, put this huge program in[chuckles] into effect. Uh, but doing a step at a time and I, you know, that-- getting on the medicine, I don't think that's any big problem. That I can do I am pretty sure.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,1,neutral,0.445311695
27,"Well, I like it that I, you know, that-that we can do it at a step at a time. I mean, that's-- that relieves some pressure.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,2,joy,0.959559381
27,"Oh, okay.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,3,neutral,0.3903763
27,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,4,neutral,0.913713098
27,Yeah. I think I could probably do that.,interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,5,neutral,0.869064152
27,She mentioned my legs having troubles and-,interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,6,sadness,0.670702338
27,"Yeah. It looks like a massive task that I'm may not be able to handle. And then, yeah, all this horrible stuff happens to me. I mean, it's- it's a bleak-looking situation and a lot worse.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,7,disgust,0.634480417
27,"And it is discouraging, just like discouraging.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,8,disgust,0.758478701
27,"Well, that's, yeah. It's not just being scared, you know. I don't want that to happen to me, but then when I, when-when she reels off all these things I gotta do and I'm sort of going oh, oh, you know, I'm not certain I can even get it done. So it's sort of sitting-- well, you know, I'm sitting here thinking that, oh my God, this is- this is what's gonna happen to me.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,9,fear,0.894667566
27,"Yeah. I'm supposed to learn how to manage it. I just learned that I got diabetes and apparently, it's pretty bad 'cause, uh, she said my blood sugar was sky high, and then she laid all these huge consequences on things that can happen. That just sounds so disastrous and, uh, and then she told me I gotta do all this stuff. And man, I'm just sort of disappointed right now.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,10,disgust,0.57127136
27,Pleasure to meet you.,interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,11,joy,0.950460255
27,Hey.,interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,12,neutral,0.419660538
27,"Well, I don't think too much trouble in taking the medicines, especially since I understand my blood sugar is really high. and-",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,13,fear,0.71135217
27,"Yeah, I'm pretty- I'm pretty good at taking drugs.",interview,client,https://www.youtube.com/watch?v=k_oGpP-7x6Q&feature=youtu.be,14,joy,0.734603286
28,"Yeah, I like being active. You know, if I could, um, be more adept to tennis, and I would love to do something like that coaching people how to play tennis, but I don't. I know enough about the game and play it, but I-I don't think my skill level would be high enough to actually coach other people but—",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,0,neutral,0.467401385
28,"Yes, I have.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,1,neutral,0.769776523
28,Hi.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,2,neutral,0.868522942
28,Inner harmony.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,3,neutral,0.540591776
28,Mm-hmm. Yeah.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,4,neutral,0.510515928
28,Absolutely.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,5,neutral,0.875075996
28,"I'm gonna be disappointed, I'm gonna be injured or whatever.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,6,sadness,0.885540009
28,True joy comes from knowing it's not always gonna be happy. I'm gonna- I'm gonna be bummed out sometimes.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,7,sadness,0.940925002
28,"And when I think of the flip side of that, uh, um, I-I know there's gonna be pain, disappointment, upset in my life, um, too that I accept that and that's part of joy.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,8,joy,0.743840039
28,Yeah.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,9,neutral,0.814312398
28,"-enjoyment. I think it's intertwined in a lot of things. It's fun to learn about pe-- other people, other cultures. it's fun to have the inner harmony. I think that- I think that was an all-encompassing thing about life. The part of it is to experience pleasure. Yeah.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,10,joy,0.988815904
28,Yeah.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,11,neutral,0.814312398
28,Right. Mm-hmm.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,12,neutral,0.594288528
28,"But I like I enjoy learning and experiencing different cultures going, um, to different places in the world and then just also being around people that live in the community that are from other cultures. And I think that brings a lot of wisdom. And just also being open to, uh, differences. And then like today, Election Day realizing that something might happen, uh, in the Congress or the Senate, that's gonna be sort of against my values but if it happens, it happens, and I have to deal with it and-and be at peace with myself with about whatever anybody else is doing I still have to have that inner peace within myself.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,13,joy,0.925932109
28,Right.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,14,neutral,0.827413261
28,"So, you know, even if it's a little inconvenient for me, or my house gets messy, or my kitchen is a mess, or whatever they don't pick up after themselves it's okay. You know, I'll live. You know, it's okay, it's not a big deal. Yeah. Before it was wisdom, because I really, that's, um-- it is high on my list and it might be higher if these other things weren't here.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,15,neutral,0.523534238
28,"Yes. Yeah. Um, then, and but also service, that's third because I really do enjoy helping other people. Being there for other people, you know, and-and if it puts myself out. Like I have my brother, his-his daughter, and his granddaughter they come over and, uh, I slept on-on the air mattress and, uh, me with my mother and my dad and my sis-- my-- his daughter in the other spare room that I have.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,16,joy,0.833529115
28,"Yeah, mm-hmm, yeah. [crosstalk] And that it's not selfish.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,17,neutral,0.724580646
28,Self love.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,18,joy,0.406397909
28,Mm-hmm.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,19,neutral,0.585440576
28,"Not out of a sense of, uh, you know, ""I'm obligated to this person.""",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,20,neutral,0.697759688
28,"Yeah, that's part of it. Yeah, and then just feeling like, um, I don't have to please other people either. It's not a selfish thing to put myself first. And, uh, that's something I've always tried to do, make other people happy, please other people, and-and also put myself second, third, fourth, or whatever it is. And I always thought, ""Well, that's the way a good person should be.They should always put other people first, you know. And then there's times for that, you know. There's something going on, and you wanna go out of your way to help people, and you say, ""Well, my needs aren't so important right now."" I think that is okay to do once in a while. As long as you know- you know that you're not really, um, doing anything detrimental to yourself while you're doing it. And you realize, ""Well, I'm just-- I'm really helping this other person a lot, and it gives me satisfaction.""",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,21,neutral,0.358544439
28,"Um, I really feel like-- yeah, I feel like really good about myself.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,22,joy,0.977015376
28,"Yeah. Um, since I've been practicing yoga, and since I learned how to teach yoga, that's been something that I've been, um, coming to terms with more, that I feel like I have a lot more inner harmony. I'm more at peace with myself, and in-in the quiet times, and if I'm meditating.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,23,joy,0.850940347
28,"And, um, I put that as a higher priority, or top of my value list.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,24,neutral,0.951363862
28,"Yeah, it's just funny how it came out that it wasn't in the top 12. But then when I look at it again it had something to do with, um, peace, uh, inner peace or something or something in there.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,25,surprise,0.791518927
28,"It's been in the top. It's been up there, yeah. I don't remember if it's always been number one. It's probably definitely been in the top three. Uh, yeah, because I've had problems, um, with inner harmony, I guess in different stages in my life, so I don't get that. This time I put it at number two.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,26,neutral,0.939593792
28,"And I do that, but I think, well, it's one night or it's two nights that I have a guest. I could sleep in my bed all the other days. [unintelligible 00:05:54]",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,27,neutral,0.856056333
28,Yeah.,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,28,neutral,0.814312398
28,"Yes. And school learning in the classroom and outside of the classroom. Where I've been in different Native American communities, reservations, place I spent two months in the summertime really, uh, learning about the cultures is a beautiful place to be, there's a lot of wisdom. And, uh, fun, pleasure, fun, satisfaction-",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,29,joy,0.924567878
28,"-uh, value. Yeah, because I really value physical and mental health, um, spiritual, emotional. Everything as a whole package, I guess, health. Um, and I'm working on, um, a certification to become a fitness trainer. Cal State [inaudible 00:00:40] there's a like extension program. I've been doing that for the last five weeks. I have a final exam coming up, like, Saturday. A little tense about it, I guess, but, um, I'm looking forward to, like, doing it, and I gotta wait for my results. Then, I got into an internship.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,30,neutral,0.786531806
28,"Yeah, I really like doing this, and, um, I-I rated health as my first-",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,31,joy,0.964507699
28,"Good, I'm doing really good.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,32,joy,0.880933821
28,"Um, but it's kind of exciting, a different career path in my life. Being an office worker for so long is getting boring too-- physical activity, health, in that respect.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,33,joy,0.926460207
28,"Yeah, it was nice being here and having you listen to me. Encouraging me was okay.",interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s,34,joy,0.88320291
29,"Yeah, yeah, yeah. Well, it's not that easy to get started. You do certainly have to have some motivation to want to do it. Um, and when you first start, oftentimes you do feel a little wobbly or a little insecure.",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,0,fear,0.956839681
29,I do Tai Chi. I do it three days a week and it's really helped my balance as well.,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,1,neutral,0.519476891
29,"You know, it cuts your risk of falls in half. It also helps to reduce pain although that's not a short-term benefit, you do have to stick with it for at least three to six months to start have it help reduce your pain. But it does have a number of things that I think would get you to your goals of being home and able to play with your dog and doing your own cooking and things like that.",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,2,neutral,0.933033586
29,"Hi, Mrs. Smith. It's really nice to see you again. I see you're back to follow up on the stroke you had. How are things going for you at the rehab facility?",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,3,joy,0.899149299
29,Kind of slow?,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,4,surprise,0.466936469
29,What kind of things have you been in your rehab?,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,5,neutral,0.801669836
29,"It hurts? Oh, I'm sorry to hear that. Where are you having pain?",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,6,sadness,0.666913152
29,"Well, you know, I-I understand that pain is hard to work through but a lot of time when you're having rehab after a stroke, that pain is telling you that your muscles and joints are starting to work again. So you can kind of think of it as a positive way to, you know, know that your-your body's getting back to normal.",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,7,neutral,0.527514517
29,"Yeah, yeah, I understand. So there are lots of places around that have it. Your local senior center would have it. And what I recommend is that you start by doing it in a chair. Just sitting in the chair.",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,8,neutral,0.948162317
29,But what are your goals for the long term?,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,9,neutral,0.878055692
29,"Yeah, yeah. And so that's a very important goal to be able to get back home, to be able to get back to your independence. Have you thought about what it might take to get there?",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,10,neutral,0.916782677
29,"You could. You can talk to the instructor and that way you won't fall, you'll feel confident and you'll start to learn some of the moves. And then gradually over time, as you get a little bit better at doing the moves in a chair, you can start to stand up, use the chair to lean on, and then eventually, you'll be able to get to the point where you can do it on your own.",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,11,neutral,0.595091403
29,"Not really, okay. Well, have you ever heard of something called Tai Chi? Is that a familiar term to you?",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,12,neutral,0.799642324
29,You've heard of it?,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,13,surprise,0.603314757
29,Okay.,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,14,neutral,0.534888566
29,"Well, you know, Tai Chi is one of the best ways to get your balance back after you've had something like a stroke. And it's also really good for preventing falls. And if you wanna be home and you wanna be doing the things you wanna do and going for walks with your dog, it's very important to make sure that you don't fall 'cause that would cause more problems down the road.",interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,15,neutral,0.836764395
