conversation_id,audio_path,audio_id,emotion,type,human_type,video_url
28,audio_client/76_client_audio_26.wav,25,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_27.wav,26,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_28.wav,27,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_29.wav,28,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_30.wav,29,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_31.wav,30,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_32.wav,31,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_33.wav,32,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
28,audio_client/76_client_audio_34.wav,33,neutral,interview,client,https://www.youtube.com/watch?v=TVlWvUt4EcM&list=PL08E228806AE7CB30&index=6&t=0s
29,audio_therapist/77_therapist_audio_0.wav,0,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_3.wav,3,sad,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_4.wav,4,sad,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_7.wav,7,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_8.wav,8,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_9.wav,9,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_11.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_12.wav,11,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_13.wav,12,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_14.wav,13,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_15.wav,14,neutral,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_16.wav,15,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_17.wav,16,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_therapist/77_therapist_audio_18.wav,17,happy,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_client/77_client_audio_19.wav,18,happy,interview,client,https://www.youtube.com/watch?v=giXGZvZIl2k
29,audio_client/77_client_audio_20.wav,19,neutral,interview,client,https://www.youtube.com/watch?v=giXGZvZIl2k
30,audio_client/79_client_audio_0.wav,0,sad,interview,client,https://www.youtube.com/watch?v=oZEdbK0VFXU
30,audio_client/79_client_audio_1.wav,1,sad,interview,client,https://www.youtube.com/watch?v=oZEdbK0VFXU
30,audio_client/79_client_audio_2.wav,2,sad,interview,client,https://www.youtube.com/watch?v=oZEdbK0VFXU
30,audio_client/79_client_audio_3.wav,3,neutral,interview,client,https://www.youtube.com/watch?v=oZEdbK0VFXU
30,audio_client/79_client_audio_4.wav,4,neutral,interview,client,https://www.youtube.com/watch?v=oZEdbK0VFXU
31,audio_client/80_client_audio_0.wav,0,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_1.wav,1,sad,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_2.wav,2,disgusted,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_3.wav,3,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_4.wav,4,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_5.wav,5,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_6.wav,6,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_8.wav,7,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_9.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_10.wav,9,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_11.wav,10,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_12.wav,11,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_13.wav,12,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_14.wav,13,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_15.wav,14,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_16.wav,15,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_17.wav,16,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_18.wav,17,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_19.wav,18,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_20.wav,19,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_21.wav,20,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_22.wav,21,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_23.wav,22,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_24.wav,23,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_25.wav,24,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_26.wav,25,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_27.wav,26,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_28.wav,27,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
31,audio_client/80_client_audio_29.wav,28,neutral,interview,client,https://www.youtube.com/watch?v=_X2xXvC7QPs
32,audio_therapist/82_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_2.wav,2,sad,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_4.wav,4,sad,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_7.wav,7,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_8.wav,8,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_9.wav,9,sad,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_11.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_12.wav,11,sad,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_13.wav,12,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_14.wav,13,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_15.wav,14,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_16.wav,15,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
32,audio_therapist/82_therapist_audio_17.wav,16,neutral,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec
33,audio_therapist/85_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_4.wav,4,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_7.wav,7,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_8.wav,8,happy,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_9.wav,9,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_16.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_17.wav,11,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_18.wav,12,sad,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_19.wav,13,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_22.wav,14,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_23.wav,15,happy,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_25.wav,16,happy,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_29.wav,17,happy,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_30.wav,18,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_31.wav,19,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_32.wav,20,disgusted,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_33.wav,21,surprised,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_34.wav,22,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_35.wav,23,happy,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_36.wav,24,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_37.wav,25,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_38.wav,26,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_39.wav,27,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_40.wav,28,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_41.wav,29,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_42.wav,30,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_43.wav,31,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_44.wav,32,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_45.wav,33,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_46.wav,34,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_47.wav,35,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_49.wav,36,happy,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_50.wav,37,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_51.wav,38,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_52.wav,39,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_53.wav,40,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_54.wav,41,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_55.wav,42,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_56.wav,43,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_57.wav,44,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_58.wav,45,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_59.wav,46,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_60.wav,47,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_61.wav,48,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_62.wav,49,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_63.wav,50,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
33,audio_therapist/85_therapist_audio_64.wav,51,neutral,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90
34,audio_client/91_client_audio_0.wav,0,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_1.wav,1,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_2.wav,2,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_3.wav,3,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_5.wav,4,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_6.wav,5,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_7.wav,6,sad,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_8.wav,7,sad,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_9.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_10.wav,9,sad,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_11.wav,10,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_12.wav,11,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_13.wav,12,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_14.wav,13,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_15.wav,14,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_16.wav,15,happy,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_17.wav,16,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_18.wav,17,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_19.wav,18,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_20.wav,19,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_21.wav,20,sad,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_22.wav,21,sad,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_23.wav,22,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_24.wav,23,happy,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_25.wav,24,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_26.wav,25,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_27.wav,26,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_28.wav,27,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_29.wav,28,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_30.wav,29,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_31.wav,30,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_32.wav,31,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_33.wav,32,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_34.wav,33,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_35.wav,34,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_36.wav,35,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_37.wav,36,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
34,audio_client/91_client_audio_38.wav,37,neutral,interview,client,https://www.youtube.com/watch?v=MixAphYLZy0
35,audio_therapist/93_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_1.wav,1,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_2.wav,2,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_3.wav,3,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_4.wav,4,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_6.wav,6,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_7.wav,7,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_8.wav,8,happy,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_9.wav,9,neutral,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_10.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
35,audio_therapist/93_therapist_audio_11.wav,11,neutral,interview,therapist,https://www.youtube.com/watch?v=T4f-RPF7fcY
36,audio_therapist/94_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_4.wav,4,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_7.wav,7,happy,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_8.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_9.wav,9,happy,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_10.wav,10,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_11.wav,11,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_12.wav,12,disgusted,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_13.wav,13,,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_14.wav,14,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_15.wav,15,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_16.wav,16,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_17.wav,17,,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_18.wav,18,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_19.wav,19,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_20.wav,20,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_therapist/94_therapist_audio_21.wav,21,neutral,interview,therapist,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_22.wav,22,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_23.wav,23,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_24.wav,24,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_26.wav,25,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_27.wav,26,happy,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_28.wav,27,neutral,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
36,audio_client/94_client_audio_29.wav,28,happy,interview,client,https://www.youtube.com/watch?v=dcmplmT5iOs
37,audio_client/97_client_audio_0.wav,0,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_1.wav,1,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_2.wav,2,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_3.wav,3,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_4.wav,4,angry,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_5.wav,5,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_9.wav,6,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_10.wav,7,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_11.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_12.wav,9,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_13.wav,10,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_14.wav,11,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_15.wav,12,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_16.wav,13,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_17.wav,14,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_18.wav,15,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_19.wav,16,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_20.wav,17,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_21.wav,18,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_23.wav,19,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_24.wav,20,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_26.wav,21,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_27.wav,22,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
37,audio_client/97_client_audio_28.wav,23,neutral,interview,client,https://www.youtube.com/watch?v=bTRRNWrwRCo
